,GeneName,Slope,P-value,FDR
153,PANK4,-0.1290020910272085,0.00021931093058916355,0.01212047545482288
154,HES5,0.019276560720858916,0.8071147905742668,0.9786300269928558
155,RP3-395M20.12,-0.24312657518048988,2.0562361852993974e-05,0.0030754533103524574
156,RP3-395M20.8,-0.15508946273518112,0.01681486407792439,0.15673898592187313
157,TNFRSF14,-0.15643613820757424,1.4880832813268683e-05,0.002515091098891529
158,RP3-395M20.7,-0.08974857912338265,0.2863302817302659,0.6815961643162356
159,RP3-395M20.9,-0.2107972543188506,0.0063380209849453455,0.08702632009907793
160,FAM213B,-0.3099719437126257,1.9735778596057978e-11,1.657562500178457e-08
161,MMEL1,-0.691634486582217,8.411820495468595e-15,8.349420081611302e-12
162,RP13-436F16.1,0.007266975272334861,0.3292861236488308,0.7150967853829926
163,TTC34,-0.05557046415059611,0.46671432997580264,0.800266506990466
164,ABC14-1188822O7.1,-0.02430439521803843,0.1829509683846868,0.5553944984739377
165,RP11-740P5.2,0.018470117391822794,0.17178287467274578,0.5385614594920196
166,RP11-740P5.3,0.0038898957584251725,0.7161289552085234,0.9364499358710286
167,ACTRT2,-0.1401525237941795,0.017704313574377066,0.16110592715435354
168,LINC00982,-0.12612676151732893,0.20643490317413077,0.5908406330125903
169,PRDM16,-0.1553165343399926,0.18045409692407388,0.5519146017593846
170,MIR4251,0.0,,1.0
171,RP1-163G9.2,-0.010775384863205499,0.5070904535028076,0.8206667082782593
172,RP11-193J6.1,0.0004117174452287946,0.9877355111550818,1.0
173,RP11-22L13.1,-0.007780804599161036,0.8056787653397296,0.9780001173309673
174,ARHGEF16,0.017484665534519956,0.8585143246699198,0.9991641209051593
175,RP11-168F9.2,-0.05454877950658498,0.27285269308058896,0.6672459818441773
176,MEGF6,-0.0868160914917304,0.18262661437028913,0.555153278710294
177,MIR551A,0.0,,1.0
178,RP11-46F15.2,0.2832897918825723,0.0028335564880877643,0.05406833827252262
179,TPRG1L,0.02409271613461491,0.6070281141636511,0.8786657512507502
180,WRAP73,0.049414446160687214,0.2479132226783606,0.6373887609547274
181,TP73,-0.0688812795397482,0.5193309442522172,0.8285739517963889
182,RP5-1092A11.5,0.07952290618234076,0.34993887007641666,0.7314163174398614
183,RP5-1092A11.2,0.05988243868292827,0.005958750174666834,0.08388346816281893
184,TP73-AS1,-0.005797245764267192,0.8755121507653947,1.0
185,CCDC27,0.09382742902603379,0.11105004022764721,0.44797486116217516
186,SMIM1,-0.25258146067063614,0.08169135665476003,0.3812656033152864
187,LRRC47,-0.012827986365050403,0.6430006085828353,0.8993342768397857
188,RN7SL574P,0.04279314720375345,0.5935275885700442,0.871716855944842
189,RP1-286D6.5,0.06972149178266207,0.3520803086806533,0.7333372076113783
190,CEP104,-0.14126875173363174,1.0535068394415594e-06,0.0003528407691950528
191,DFFB,-0.037089623152591567,0.34984739382286845,0.7314163174398614
192,C1orf174,-0.14815111170076978,9.34604527724369e-06,0.0018353212366017538
193,LINC01134,0.0736995977186508,0.5805085967067156,0.8646631825866126
194,LINC01346,0.055656235707760265,0.07497808908079036,0.36494328094672857
195,LINC01345,-0.05357335712508875,0.028718925782616034,0.21345454000334577
196,EEF1DP6,-0.04706548326601727,0.051151210901579744,0.2959040908698783
197,LINC01777,-0.00850304287151572,0.6761875674995579,0.9162864369383638
198,RP1-37J18.1,-0.001045739486838168,0.4768112374906375,0.800266506990466
199,LINC01646,-0.02073387962794613,0.1999636446472094,0.5814236892566055
200,AJAP1,-0.5170266908812958,6.361341035732128e-06,0.0013985970136555098
201,RP11-542C10.1,-0.002763378368746832,0.7029081329954272,0.929942217778791
202,RP1-58B11.1,-0.0034794146327477883,0.8068883996436078,0.9785332218176612
203,RP3-491M17.1,-0.011992527472333092,0.3936737165753149,0.7664289980842193
204,RP11-154H17.1,-0.10051828200628188,0.2727573228213034,0.6671311723772667
205,MIR4417,-0.0018768370588491937,0.4768112374906379,0.800266506990466
206,MIR4689,-0.007306084637039517,0.15935545614448032,0.5212801851999581
207,NPHP4,-0.044549583690345194,0.16316835903655752,0.5252793405191502
208,KCNAB2,-0.06692411883608226,0.04903289072746675,0.2894902175090895
209,CHD5,-0.2440817053811232,0.021132291400428174,0.1776781684320826
210,RPL22,-0.11750856804929657,0.031370195040833646,0.22441117260518964
211,RP1-120G22.11,-0.03981125729785431,0.4168085177053392,0.7847160257464523
212,RNF207,-0.3691916929692963,0.002692688941013582,0.052091532932289276
213,ICMT,-0.021287520580328043,0.5431667278449512,0.8426894966042849
214,LINC00337,0.011790857414057953,0.8834555714864247,1.0
215,HES3,-0.005308325560219705,0.816517721735599,0.9818788375036306
216,GPR153,-0.13039908820964874,0.21780097831355613,0.6060544924110347
217,ACOT7,-0.23844891722550593,0.004551532847485471,0.07119692871344609
218,HES2,0.03362030830247872,0.7169315898978544,0.9369669580218062
219,ESPN,-0.6887259649512832,6.616667540361383e-07,0.00025084521830792266
220,MIR4252,0.0019238341900969307,0.5842249470207468,0.8665437240601155
221,RP1-202O8.2,-0.04304842450166595,0.20200778670844932,0.5846577842549394
222,TNFRSF25,-0.21804667919308585,0.015561312235468208,0.14969571058302739
223,PLEKHG5,-0.16001516749465586,0.07789244476974991,0.37180242588704965
224,NOL9,-0.04542626914330882,0.24204720203395305,0.6318179618168484
225,RNU6-731P,-0.01613533278964238,0.16774111949996853,0.5331701350268699
226,RP11-58A11.2,0.06022410429790067,0.3375657262691969,0.7214167572358151
227,TAS1R1,-0.01944789477344474,0.8473075626656955,0.9947085622341101
228,ZBTB48,-0.08578556993500289,0.01872008209443747,0.16618332972156083
229,KLHL21,0.16702493676376576,0.01528405783362846,0.14818791067997705
230,PHF13,-0.09549964020215887,0.10837790283955803,0.44233190687295415
231,THAP3,-0.05223046208449251,0.1461007132293583,0.5163082688126054
232,DNAJC11,-0.08758255704747735,0.025324402320095054,0.19757396863092244
233,LINC01672,-0.029919468905097384,0.2914338070284849,0.6868989894352409
234,RP11-312B8.1,-0.03875666689519616,0.544407118570353,0.8435111942156074
235,CAMTA1,-0.16285668353449625,8.685514962656702e-07,0.00030394848259061196
236,RP11-312B8.2,-0.009195281566432534,0.7507580669355913,0.9531818350512962
237,RP11-334N17.1,-0.005441304589659903,0.5644613476187191,0.8553708301092448
238,RNU1-8P,-0.00572960092088967,0.629686018643456,0.8921741404420568
239,CAMTA1-IT1,-0.01212614369363723,0.674011725409777,0.9151001379325173
240,RP3-453P22.2,0.007517727872945625,0.622548080402815,0.8883183453496843
241,RP4-549F15.1,0.03560291690558368,0.04362891656676851,0.2721112547941308
242,RP11-338N10.1,-0.019164462955807197,0.7459985185057438,0.9507616243402109
243,RP11-338N10.2,-0.0624323616884387,0.25842345453914256,0.6509714484219671
244,RP11-338N10.3,-0.044911384035310586,0.25055670518587714,0.6402842133364886
245,VAMP3,0.033812433700273474,0.4293111599071141,0.795000400001921
246,RP3-467L1.6,-0.016248899019059182,0.8355132148192779,0.9897436784943913
247,PER3,-0.3725028508783696,4.466696893048819e-06,0.0010719772202624242
248,RP3-467L1.4,-0.2466894196451194,0.0007507884484344168,0.024460034087460544
249,UTS2,-0.01820216151013735,0.9106890680808839,1.0
250,TNFRSF9,-0.2063465154758084,0.0101570157607816,0.11573948583187159
251,RP5-892F13.2,0.09398794910629438,0.31592478874049124,0.7069444887449957
252,PARK7,-0.09213930781633584,0.007438955408628194,0.09562219299925369
253,Y_RNA,-0.011355713187629839,0.8099509413806901,0.9798528961542046
254,ERRFI1,-0.1551711859823012,0.2601484423703886,0.653086717827842
255,RP11-431K24.1,0.03854598662140156,0.4939210419911536,0.8119527093372597
256,CTA-215D11.4,-0.07029626103797812,0.21369580133967014,0.6003850129553431
257,RP11-431K24.2,-0.030411839911219325,0.12782094976893912,0.4825727033046974
258,LINC01714,0.00468640979494901,0.9005439972389215,1.0
259,RNU1-7P,0.01530510770041196,0.13531107802123318,0.49598336662300746
260,RP11-431K24.4,0.018591502007083847,0.3533225726481839,0.7337957018775657
261,RNU6-991P,0.002716902082237887,0.6303631238432209,0.8926353405136814
262,SLC45A1,-0.18308425913444523,0.04212637448158018,0.26699291345307696
263,RERE,0.15538416634927954,0.011476588123027025,0.12429721269803651
264,RP5-1115A15.1,0.26638026570077744,0.01818987380353173,0.1634603441452517
265,SNORA77,-0.017560774064182688,0.5024512504252918,0.8173610257521837
266,RP5-1115A15.2,-0.08322573455123913,0.14396535133701183,0.5126185680755351
267,RPL7P11,-0.050917197930863106,0.23822334267347886,0.6279617925268256
268,RPL7P7,-0.00037828304055922794,0.9932806695158278,1.0
269,RP4-633I8.3,-0.019378545767840434,0.4812332534361612,0.8035744812393587
270,RP4-633I8.4,-0.010733008819261931,0.7131369409525274,0.9347754535629421
271,RPL23AP19,-0.001908000779262506,0.9351136022122625,1.0
272,ENO1,-0.0897057164620828,0.10094466472266313,0.4257078804586122
273,MIR6728,0.021665259162824732,0.7222778422433276,0.9396775944312097
274,ENO1-IT1,-0.1519862191227933,0.34786801038177684,0.7299490427605212
275,ENO1-AS1,0.13752625883790118,0.10996021124280572,0.4459179804016677
276,RNU6-304P,0.035759409040972495,0.08351070710721621,0.38537755895157627
277,HMGN2P17,0.14232247758737976,0.09009007241987602,0.4008371250252339
278,RP3-477M7.5,0.29453481704506096,0.010366492239879548,0.11724208501336322
279,RP3-477M7.6,0.08732817883140213,0.0024735161245453344,0.04979673469290033
280,CA6,0.31085638542411254,0.008776310094272901,0.10599918598817394
281,RN7SL451P,0.028700575509009504,0.31485965880309286,0.7067360429554076
282,SLC2A7,-0.013721113101855252,0.7611419545027324,0.9586623657302779
283,SLC2A5,0.12328589145420375,0.36349530145615017,0.742523311397349
284,SCARNA16,0.01477219123357077,0.5128261266239483,0.8250228001281218
285,GPR157,0.16216607931556642,0.005650018070806345,0.080999418729375
286,MIR34AHG,0.061747743039382845,0.5206901155844377,0.8292399075231373
287,LINC01759,0.15293826844459024,0.08196839854740118,0.3821576706065868
288,RP3-510D11.4,-0.011434924674454878,0.7854071039637411,0.969417776941269
289,H6PD,0.1921773250886295,0.0014264368051613162,0.036389527252097764
290,SPSB1,0.01482638061603842,0.8180642842200888,0.9824833994223664
291,RNA5SP40,-0.004419331179964929,0.5069586863971078,0.8205612134662864
292,RP13-392I16.1,0.034729771854861535,0.5400277576758538,0.8405187554394927
293,SLC25A33,-0.1017470883353413,0.020686905478360836,0.1752815256530439
294,RP13-15M17.1,0.0013527798218216903,0.9867031442956908,1.0
295,TMEM201,-0.06133752045751368,0.3072134287402782,0.7017026694192404
296,PIK3CD,0.1352396271522224,0.019917969203154775,0.17155839201934664
297,PIK3CD-AS1,0.3013987871462267,0.012560144765967039,0.13115597227690753
298,RP11-558F24.2,0.019604123339022523,0.8170680148394838,0.9821079102143886
299,PIK3CD-AS2,0.18447241106693218,0.037644930426614556,0.24922594216397376
300,CLSTN1,-0.1597461625654289,0.013671114454740828,0.13890278874902307
301,MZT1P1,0.005872755601965822,0.7546775816140416,0.9552723652814
302,RP11-84A14.7,-0.0498139704646508,0.40373848907918153,0.7746617225768289
303,CTNNBIP1,-0.06144562835547272,0.04915845404827981,0.2899078424072852
304,LZIC,0.07483557003801565,0.038101853585449756,0.2513488495747621
305,RP11-84A14.4,-0.035684765947426186,0.6785732713881893,0.9177424013780263
306,NMNAT1,0.21235339999836103,0.027365636260301772,0.20763652741103467
307,RN7SKP269,0.029236074909137055,0.7206306149898821,0.9389028418516904
308,RP11-84A14.6,0.09414116327933215,0.1534972211539271,0.5212801851999581
309,MIR5697,0.004420644404897385,0.16033146962361636,0.5212801851999581
310,RBP7,0.10747126687583762,0.2592515822120894,0.6519444643291898
311,UBE4B,0.06320756275732131,0.0838256390947683,0.38604768765493425
312,RP11-496H15.2,0.013707455175194864,0.7264760538012365,0.941813838259727
313,PGAM1P11,0.056479103529550274,0.38400296063023276,0.7588318839761699
314,RNU6-828P,0.0028411395668951935,0.9184210859256061,1.0
315,KIF1B,0.2715904756457813,6.110001417599718e-05,0.005979412776597793
316,MIR1273D,-0.017702295242337143,0.03584736537485564,0.24221621161828827
317,RNU6-37P,0.10983760100532411,0.043173344412950225,0.270620731368955
318,PGD,0.2164240336890399,0.01897531686174788,0.16742011762349696
319,RP4-736L20.3,-0.08344711941289337,0.07568208929916653,0.3667815158911224
320,CENPS,-0.021855431881737553,0.7432757400740259,0.9496117295137192
321,CORT,-0.17227361686556913,0.06775386391946259,0.3454902801318234
322,DFFA,-0.04556630163849203,0.08126606587557615,0.3802911939207486
323,PEX14,-0.173846280419202,0.00028336368518800146,0.013912003889136774
324,RN7SL614P,-0.045615738909848526,0.4742832172853705,0.800266506990466
325,CASZ1,-0.18801448081464503,0.0009577820150531244,0.028293958747716542
326,RP4-734G22.3,-0.3475819183384939,6.782952962779795e-05,0.006279846425706891
327,HSPE1P24,0.0005050858627811952,0.9549442961511785,1.0
328,C1orf127,-0.1616933341167999,0.11943467308123396,0.4645360069676737
329,CFL1P6,0.007384897707123139,0.8721538235235238,1.0
330,TARDBP,-0.011510320379183855,0.5939089672311266,0.8718178546401681
331,MASP2,0.1888369594117678,0.08296357576335768,0.3843145972060435
332,RP4-635E18.8,0.15518968501885833,0.04802111782471284,0.2867631215254112
333,SRM,-0.08015601798919396,0.08244343074587183,0.3829123507979101
334,EXOSC10,-0.12068699912170458,0.006311210475059227,0.08680774506432136
335,RP4-635E18.7,-0.08419523922070735,0.23658434616742333,0.6260706990153547
336,RP4-635E18.6,-0.056094869105805786,0.502596385449008,0.8174152969038433
337,MTOR,-0.03329329228371523,0.2772735199776394,0.6722439047217342
338,MTOR-AS1,-0.006047310793178901,0.8913743578157844,1.0
339,RNU6-537P,-0.006996446571326279,0.29981126322332896,0.6944592603652818
340,ANGPTL7,-0.05301777878609956,0.6558620079056294,0.9057377528511249
341,RNU6-291P,-0.018913192586125834,0.08559784826853112,0.38990751553460123
342,RPL39P6,0.0040862829984457776,0.8540866160303999,0.9971704134964284
343,UBIAD1,-0.00414609134643746,0.9088863227973306,1.0
344,UBE2V2P3,-0.04964665257070551,0.337904872435531,0.7214896239242474
345,MTCYBP45,-0.0028288833695372956,0.8491842155094356,0.9952902023768914
346,DISP3,-0.1862985300867927,0.0935914213068537,0.4093569832664054
347,LINC01647,0.009390284225607292,0.835636521411627,0.9898253119446178
348,FBXO2,-0.16853800494224333,0.09207921137796632,0.40577884303728906
349,FBXO44,-0.13359802742418547,0.050457108910125364,0.29400731023818594
350,FBXO6,0.06498490985347169,0.16493547413044393,0.5284440051487291
351,MAD2L2,-0.02294813961354472,0.6061602436717135,0.8782009751825165
352,DRAXIN,-0.07297250356710978,0.4585232120436915,0.800266506990466
353,AGTRAP,0.17614973790006253,0.04748225681285853,0.2852279229673826
354,C1orf167,0.20233707163481027,0.036083534767912456,0.24315391734593844
355,RP11-56N19.5,0.06226923939822579,0.034965206254835166,0.2389909277405736
356,MTHFR,-0.08270353206693176,0.009359966414661622,0.11028760326242973
357,CLCN6,-0.10460460170822532,0.01960937027536341,0.170174099946106
358,NPPA-AS1,-0.10120121545072437,0.15830012199148788,0.5212801851999581
359,NPPA,-0.15826656436260475,0.18494709666144743,0.5584111443472008
360,NPPB,-0.03574323869493797,0.7944329305332914,0.9730367073839535
361,RP5-934G17.6,-0.02494515473384015,0.676757842698668,0.916601673951443
362,RNU5E-1,0.05178021145663422,0.463322940508732,0.800266506990466
363,RNU5E-4P,0.04976621208358015,0.22156642083856778,0.6103418128175948
364,KIAA2013,0.06730891676112091,0.37829840165792217,0.7539176557262545
365,PLOD1,-0.006737577585012668,0.9031803388678874,1.0
366,MFN2,0.06503374693743559,0.2321970968005169,0.6219553726042433
367,RP5-1077B9.5,0.0031109627612043037,0.7899460647298777,0.9716128441000954
368,MIIP,0.00370569476145443,0.9417104844822486,1.0
369,MIR6729,0.0052228910719633245,0.7391007809523192,0.9480312182405743
370,RN7SL649P,0.04113467796810566,0.08386044847956121,0.3861102811331876
371,TNFRSF8,-0.12812235795933868,0.045661421891235544,0.27962925201469574
372,RNU6-777P,0.004168996492558023,0.5021417674403412,0.817266030838695
373,RPL23AP89,-0.05722824287304137,0.03547639678247877,0.24103639740498833
374,MIR7846,-0.00013219817087377003,0.9883681963719753,1.0
375,TNFRSF1B,-0.17253105866176105,0.001091924641505095,0.03070706254367377
376,MIR4632,-0.05438008406164778,0.03359429431281386,0.23383650581730642
377,RPL10P17,0.06566605509850558,0.34875677343629874,0.7306737015048463
378,SNORA70,-0.03701941249226466,0.31364358256952973,0.7067360429554076
379,VPS13D,0.05711804911429717,0.05792206470152906,0.31642963636404225
380,SNORA59A,0.07666211251690674,0.3438639949583364,0.7262691080332626
381,RP5-888M10.2,0.04190488391287126,0.45088732138934307,0.800266506990466
382,DHRS3,-0.24025851915644517,0.019942997105948202,0.17161714703658812
383,RNU6ATAC18P,-0.01615078487876306,0.692060766767682,0.9251201395573176
384,MIR6730,-0.022137093490159715,0.04404876374263688,0.2738040546498568
385,RP11-474O21.5,0.11038149560118651,0.15902424897891157,0.5212801851999581
386,AADACL4,-0.013703500309612163,0.6915624246854091,0.9248021239792631
387,RP11-474O21.2,-0.02359886666482262,0.1294549318065889,0.4857620717783807
388,AADACL3,0.014222872814396477,0.8095517650153154,0.9796746268944857
389,C1orf158,-0.07213455515596068,0.2585587813624254,0.6511621069399606
390,PRAMEF12,0.011971868134848164,0.633906558351303,0.8943847719807839
391,PRAMEF1,0.022602195403140103,0.3484215709917632,0.7303982184003662
392,LINC01784,-0.01978804893204711,0.13637201780776043,0.49794804335236825
393,PRAMEF11,0.015744425090621725,0.4733295894633972,0.800266506990466
394,PRAMEF30P,-0.005101734734727114,0.8192689324266674,0.9829924434393951
395,HNRNPCL1,0.04632692770106135,0.5515249693486282,0.8477545648913252
396,PRAMEF2,-0.005759188386384026,0.8141673807781646,0.9810954978089502
397,PRAMEF4,-0.010313243117962171,0.573681083129848,0.8602923134622016
398,PRAMEF10,-0.0004757060261592997,0.9829300142471837,1.0
399,PRAMEF7,-0.04056274836602584,0.036270069058067025,0.2438824012896167
400,RNU6-1072P,-0.0023809207182011244,0.47681123749063814,0.800266506990466
401,PRAMEF29P,-0.008639130804102871,0.4198923254342535,0.78756139043863
402,PRAMEF6,-0.0019403232777301202,0.9062097016780586,1.0
403,PRAMEF28P,0.021801046317742965,0.04822057313347353,0.287140180913532
404,PRAMEF27,-0.0043734201216196825,0.7664489555386789,0.9608902343776573
405,HNRNPCL3,-0.10058395259040748,0.0440661997854418,0.27380628029670373
406,PRAMEF25,-0.006791369890929384,0.5472184991476365,0.8449496471985563
407,PRAMEF34P,-0.028495592814485424,0.18364570968691846,0.5563420810484231
408,PRAMEF35P,0.0012632677280338452,0.9233449234286488,1.0
409,HNRNPCL2,-0.14072962408804032,0.011955015215724583,0.12733813319303855
410,PRAMEF36P,0.0032769720507527943,0.8200751536986375,0.9831693255992059
411,RP13-221M14.2,0.0023463314684699565,0.16033146962361636,0.5212801851999581
412,PRAMEF26,0.010328952741853229,0.18741258125056873,0.5623629867061221
413,HNRNPCL4,0.017499141823950473,0.6754126159750147,0.9158956115879577
414,PRAMEF9,-0.0032746343434673724,0.8127838742967499,0.9806908842617806
415,PRAMEF13,-0.007531175357773718,0.6712867144849675,0.9132416461220461
416,PRAMEF18,-0.02900593973416262,0.17005288062104662,0.5365270102793838
417,PRAMEF31P,-0.02271612149368075,0.28384318931737024,0.6788857564606298
418,PRAMEF5,0.008514843778031326,0.5418758006398514,0.8419069274135745
419,PRAMEF32P,0.005138567128390491,0.23951712095648947,0.6292756469154759
420,RNU6-771P,0.0,,1.0
421,PRAMEF8,0.010136314499884232,0.5182493408884392,0.8281067764607545
422,PRAMEF33,-0.008543360424642167,0.5869024095187632,0.868132775366416
423,PRAMEF15,-0.0158232783756541,0.5185802723683233,0.8283517659074252
424,RP11-219C24.10,0.0014954482871055437,0.6897722110897639,0.9237573483419781
425,PRAMEF14,-0.020993439757189494,0.3558410714911001,0.7358083320647755
426,PRAMEF19,-0.0007130719901878406,0.9775351569184493,1.0
427,PRAMEF17,0.0019304228098888298,0.9329123890051524,1.0
428,PRAMEF20,0.015246542150275339,0.5258811002889376,0.832207492536279
429,LRRC38,-0.021154737683135784,0.8221665275497598,0.983866773744894
430,RP4-597A16.2,-0.007248234490491634,0.13290102834623213,0.4919870441091412
431,BRWD1P1,0.02139516862715842,0.02277969577639467,0.1854346574349606
432,PDPN,0.07425199291297906,0.6158691360736288,0.8844214551106445
433,RNA5SP41,0.0,,1.0
434,CTA-520D8.2,0.0018881650029632137,0.8130137947478522,0.9807545924842502
435,SCARNA11,-0.006115729373526349,0.5193673976380393,0.8285836807579369
436,PRDM2,0.10663422171388286,0.0164171859441464,0.15447208118973463
437,KAZN,0.04893009490880532,0.6324744077384775,0.893675402921083
438,RNU6-1265P,0.0,,1.0
439,RP11-344F13.1,0.0010654490831989256,0.8921535435405603,1.0
440,RP4-704D23.1,0.007502006256086968,0.5159298072139827,0.8268798653071843
441,TBCAP2,-0.017611332938159682,0.038354871123097684,0.25257769895683335
442,TMEM51-AS1,-0.08751775939658538,0.3137420219162847,0.7067360429554076
443,TMEM51,-0.15173691763188762,0.18435066527988372,0.557628076183478
444,C1orf195,-0.014990633169019633,0.6308907298951736,0.8928829841739623
445,RP1-21O18.3,-0.0259353879288872,0.39252497079163884,0.7656919121469059
446,RP5-903E17.2,0.07573486637052053,0.06483520498756247,0.33692677775327384
447,FHAD1,0.054031862854935386,0.5335411311188254,0.8369368838008998
448,RP3-467K16.2,0.08878254494385422,0.3215947939106581,0.7098213805353752
449,RP3-467K16.7,0.02211278658361893,0.5795979758205582,0.8642191782748977
450,RP3-467K16.4,0.2877265941441584,0.003560978776816473,0.06185320829845248
451,EFHD2,0.03930869211585197,0.5257825268867715,0.832207492536279
452,CTRC,0.2055676458784439,0.004649028912360454,0.07204081362009138
453,CELA2A,0.19406391962586425,0.2389580372729923,0.6286842010027565
454,CELA2B,0.23557730751877218,0.022700820892598356,0.18518853637329918
455,CASP9,-0.06373392706289989,0.053107917584343696,0.30191267695142054
456,DNAJC16,0.044544447499431525,0.17622853749921522,0.5452167947038766
457,SCARNA21,0.0013316748717442078,0.9100418938197992,1.0
458,RP4-680D5.8,0.0013170573106892328,0.9816086917621689,1.0
459,AGMAT,-0.01698254110581294,0.8372456187290258,0.990660085692625
460,RP4-680D5.2,0.04787962577781443,0.5724115727411472,0.8595771074032236
461,CHCHD2P6,-0.0046415852557934794,0.9536362939173665,1.0
462,RNU7-179P,0.0033734894345182676,0.16033146962361614,0.5212801851999581
463,CD24P1,0.00841166247423685,0.42762954572965994,0.7934860188461845
464,DDI2,0.014397272942486048,0.755454319254766,0.9555688753446162
465,RP4-680D5.9,-0.14308668592208942,0.017731923892791577,0.16120252941803126
466,PLEKHM2,-0.1145025862547676,0.00011193101705772236,0.008125715536190398
467,RP11-288I21.1,-0.0424739842743649,0.5670477054467626,0.8569009143586087
468,SLC25A34,0.20803936459832487,0.022007521476217158,0.18189774601508663
469,TMEM82,0.009238668457142033,0.9054472218267811,1.0
470,RP11-169K16.4,-0.017262744491207675,0.5242407554172126,0.8313305452206409
471,FBLIM1,-0.03701458881073536,0.7487614520663567,0.9523796039622469
472,RPL12P14,0.04020652450785292,0.6469051269758269,0.9010983030175633
473,UQCRHL,0.03890975483104275,0.4406805088856921,0.800266506990466
474,RP11-169K16.8,-0.10675160760470541,0.2407930398531671,0.6305704085337228
475,FLJ37453,0.0614578707178808,0.2780356153980181,0.6732356829425032
476,SPEN,0.05420200192528252,0.18324472964403377,0.5556898848947273
477,RP1-134O19.3,-0.03272415867844856,0.44799306350095325,0.800266506990466
478,ZBTB17,-0.14278784896657776,5.007001233177279e-06,0.0011552154390869953
479,RP11-5P18.1,-0.05925197577181704,0.41704242258390667,0.7848316016994945
480,RP11-5P18.3,-0.011698667291832313,0.35592089390929404,0.7359176396733773
481,RP11-5P18.11,0.003293095528284478,0.7553629596231812,0.9555688753446162
482,TBC1D3P6,-0.003986584046604253,0.8421801257921785,0.992453537124277
483,C1orf64,-0.07250627329176304,0.21206040671207652,0.5980679714431824
484,HSPB7,0.04980068625903751,0.7258305628056823,0.9414025427859752
485,CLCNKA,0.04584044306035576,0.608477413711951,0.8796547126182028
486,RP11-5P18.10,-0.0023200239310346682,0.9450792143509066,1.0
487,CLCNKB,0.027588933191358633,0.7105011278052596,0.9333858081692241
488,FAM131C,0.07154835897974855,0.32937372538691145,0.715148414785034
489,EPHA2,-0.27433530741055756,0.01044586217370638,0.11757948614164508
490,RP11-276H7.2,0.05141291477442489,0.29892650970141044,0.6938676720881675
491,RP11-276H7.3,0.054912765582240244,0.01689113509803008,0.15703692903127692
492,ARHGEF19,-0.038848632044632694,0.4956432925675053,0.8128258171721965
493,ANO7L1,-0.35134378729269133,0.000165048035687195,0.010155498156323809
494,RSG1,-0.005883498150936994,0.9093051656721263,1.0
495,MT1XP1,-0.22480397031608243,0.03262344776631903,0.22989265653439236
496,FBXO42,-0.079382124216627,0.00194794815115497,0.043405055293000865
497,SZRD1,-0.08197958955252353,0.0036862347995428677,0.0631635060190346
498,RP11-430L17.1,-0.1932216915738874,0.004995804332310341,0.07513746193988516
499,SPATA21,0.0930802136690272,0.17580214349416265,0.5447800770638206
500,NECAP2,-0.0383061660329084,0.13830713770282896,0.5013254937569112
501,LINC01772,-0.050214674996018484,0.43573607514366686,0.7993129982481442
502,CROCCP3,0.000903751325211296,0.9855671151538705,1.0
503,RNU1-1,-0.002752964644820867,0.8556523562313649,0.9978057751522464
504,RP4-798A10.7,-0.10283045420556029,0.13947979707141459,0.5034655198241949
505,RP4-798A10.4,0.03991212817026544,0.17029531440458304,0.5367383016799485
506,LINC01783,0.0765472283344713,0.28445719294420774,0.6794612591209883
507,RNU1-6P,0.0,,1.0
508,FAM231B,-0.007199916152356212,0.6928463793247184,0.9252607058620144
509,RP5-875O13.6,0.01748206868312,0.4265098132740739,0.793041121167185
510,NBPF1,-0.011508602228586818,0.8377115937206481,0.990756977499461
511,RP5-1182A14.5,0.11872168707806935,0.012657248396206416,0.13186727184078256
512,CROCCP2,-0.028657375690446744,0.5323591342521858,0.8362240083352921
513,MST1P2,-0.08514167134543553,0.2941528524906556,0.6890830983165924
514,RP1-163M9.8,0.005013706126409994,0.8304741890713648,0.9874350350728645
515,RNU1-3,-0.007947262731866252,0.35666075439327416,0.7365660389400263
516,FAM231A,-0.011292659553454806,0.33726783739725263,0.7212206518950655
517,RP5-875O13.7,0.023070693306715122,0.545344649308902,0.8442210433878231
518,EIF1AXP1,0.37626463848301406,8.368208858274848e-07,0.0003000057692927999
519,ESPNP,0.04583423369497908,0.5797376127182936,0.8642995218925361
520,RP1-163M9.7,-0.019451345256441682,0.16796581479522674,0.5336055948216076
521,FAM231C,0.0024355967561121286,0.8648423866248586,1.0
522,RP5-1182A14.7,0.01262771628990995,0.08697127300203761,0.3936731811680167
523,RNU1-4,0.0006492755007526121,0.8510879274622027,0.9958861542920815
524,CROCCP4,-0.03093141331948502,0.22205105644167095,0.6106599805180445
525,MST1L,-0.1900395595178483,0.0395259847498599,0.25651480735429766
526,RP11-108M9.1,0.006250254660232858,0.6225648427073367,0.8883183453496843
527,RP11-108M9.2,0.014703550264567558,0.7295356278439529,0.9432714934218435
528,MIR3675,0.0,,1.0
529,RP11-108M9.3,-0.07295629413583049,0.44193460268245577,0.800266506990466
530,RP11-108M9.4,-0.01684074516863127,0.8215544439299641,0.9837162056673082
531,RP11-108M9.5,0.027542415968253155,0.7243305218834508,0.9408196966609885
532,RNU1-2,-0.004678727139507743,0.8408694824296963,0.9915703029621522
533,RP11-108M9.6,-0.052584076805025436,0.5863694477226331,0.8678183531139761
534,CROCC,-0.18009657041313382,0.010959516313746987,0.12077148054099224
